Order_ID,Customer_Name,City,Age,Product,Quantity,Price,Order_Date
7636,Meghana,Delhi,45,,-1,10000,07-02-2024
2646,,bengaluru,40,Mobile,-1,10000,13-12-2023
4243,,HYDERABAD,25,Camera,3,10000,24-06-2024
4581,  Ramesh  ,Mumbai,35,Laptop,,,32-13-2022
4095,Sneha,Mumbai,40,Camera,5,15000,01-06-2024
8984,Arjun,,35,Laptop,2,20000,11-03-2023
3212,,,-5,Mobile,3,20000,23-06-2024
2193,,bengaluru,45,,-1,,10-08-2022
2098,  Ramesh  ,Hyderabad,200,Laptop,5,30000,23-01-2022
3130,Arjun,Bengaluru,-5,Tablet,1,10000,18-02-2023
8657,Kiran,Delhi,40,Mobile,-1,30000,15-09-2022
7612,Kiran,Delhi,40,Tablet,1,-5000,07-10-2022
7264,  Ramesh  ,Chennai,45,Camera,1,10000,20-06-2022
2125,Meghana,Hyderabad,35,Tablet,5,20000,01-05-2024
8505,Sneha,Mumbai,45,Camera,,,13-12-2022
8973,Rahul,Delhi,-5,Camera,3,-5000,25-04-2023
9431,Kiran,,25,Headphones,,10000,32-13-2022
1255,Kiran,Bengaluru,45,Tablet,2,30000,20-06-2023
3690,Meghana,Mumbai,45,,-1,10000,02-04-2022
6938,,Delhi,200,Laptop,5,10000,07-09-2023
9283,Anita,Hyderabad,35,Headphones,,30000,23-03-2023
5778,Sneha,,40,Headphones,1,30000,25-06-2024
1478,Meghana,Bengaluru,25,Mobile,1,10000,29-07-2024
7331,Rahul,Delhi,-5,,1,20000,26-03-2023
9490,Rahul,Chennai,40,Tablet,1,30000,03-05-2023
1672,Rahul,Hyderabad,-5,Camera,3,,13-06-2022
5078,Sneha,bengaluru,45,Mobile,5,20000,30-06-2022
5524,Kiran,,35,Mobile,2,-5000,32-13-2022
7065,Meghana,Chennai,,Camera,2,,29-02-2024
9837,  Ramesh  ,HYDERABAD,30,Mobile,5,15000,07-05-2024
8521,Kiran,Chennai,200,Tablet,,30000,07-11-2022
8062,Rahul,Delhi,-5,Headphones,3,20000,05-10-2022
3819,Rahul,,30,Camera,5,20000,32-13-2022
5366,  Ramesh  ,Mumbai,200,Laptop,3,15000,32-13-2022
1955,Sneha,Chennai,40,,5,10000,32-13-2022
3655,Meghana,Bengaluru,200,Camera,5,30000,17-03-2022
5798,Rahul,Bengaluru,25,,1,15000,28-11-2022
1325,Rahul,,35,,-1,,19-09-2022
2932,Kiran,bengaluru,40,Tablet,2,30000,24-05-2022
1666,Kiran,HYDERABAD,45,Camera,3,15000,01-04-2024
4853,Rahul,Hyderabad,,Laptop,-1,30000,28-02-2024
4626,,Delhi,40,Tablet,5,-5000,30-10-2022
3581,Anita,Bengaluru,35,Mobile,5,,08-05-2024
4088,  Ramesh  ,,-5,Headphones,5,,02-03-2023
6086,Arjun,HYDERABAD,200,Mobile,,10000,28-07-2022
5311,,,200,,,15000,21-07-2022
5534,Kiran,Mumbai,30,Mobile,-1,15000,32-13-2022
8989,  Ramesh  ,HYDERABAD,30,,5,15000,14-02-2022
6348,,HYDERABAD,-5,,2,20000,30-01-2023
1840,Sneha,Bengaluru,40,Tablet,,,17-01-2022
7976,Rahul,HYDERABAD,,Tablet,5,20000,17-09-2023
7361,,Hyderabad,,,3,15000,21-10-2022
7123,Meghana,Bengaluru,,Tablet,2,,08-07-2022
9070,Anita,bengaluru,35,Tablet,,15000,25-10-2023
2937,Arjun,Hyderabad,35,Laptop,1,-5000,25-12-2022
5837,Anita,Chennai,40,Headphones,5,20000,17-08-2023
9389,Arjun,Hyderabad,35,Headphones,5,,23-02-2023
3871,Rahul,Hyderabad,25,Mobile,3,,10-09-2024
1980,Arjun,Hyderabad,45,,,30000,23-07-2022
2012,Arjun,Chennai,-5,,3,20000,29-09-2022
4163,Anita,Mumbai,,Tablet,5,10000,12-05-2023
7302,Meghana,Hyderabad,200,Mobile,5,10000,27-11-2022
8424,Meghana,Delhi,40,Laptop,,20000,26-11-2022
1543,,Hyderabad,25,Headphones,1,15000,09-08-2023
7446,Anita,Hyderabad,45,Headphones,-1,30000,32-13-2022
5595,Meghana,bengaluru,200,Tablet,3,10000,20-03-2024
2702,Anita,Mumbai,-5,,5,10000,25-02-2023
5494,Meghana,Hyderabad,200,Laptop,-1,20000,16-09-2022
5456,  Ramesh  ,HYDERABAD,45,Headphones,5,10000,25-07-2022
2387,Meghana,,45,Headphones,,10000,30-12-2023
2942,Arjun,HYDERABAD,200,Tablet,2,-5000,30-10-2023
6057,Kiran,Hyderabad,200,,2,20000,18-06-2024
4602,Kiran,Mumbai,45,Mobile,5,30000,23-10-2023
4060,,bengaluru,25,Laptop,3,,09-08-2024
3321,Kiran,Bengaluru,45,Mobile,2,30000,03-01-2022
6315,Sneha,Mumbai,35,,,15000,17-01-2024
1671,Anita,,200,Camera,5,,15-08-2023
7553,Anita,Delhi,45,Tablet,1,20000,01-12-2022
2539,Anita,Mumbai,-5,Laptop,3,-5000,30-10-2022
9915,Kiran,Chennai,40,Mobile,5,10000,01-11-2022
6530,  Ramesh  ,Bengaluru,200,Camera,5,,21-04-2022
8398,Arjun,Mumbai,35,,2,15000,15-02-2022
7531,Arjun,Chennai,40,Mobile,2,,23-01-2024
8961,Sneha,Hyderabad,25,Laptop,3,20000,32-13-2022
7862,Kiran,Bengaluru,25,Mobile,,-5000,12-03-2022
9954,Sneha,Delhi,200,Headphones,-1,30000,26-09-2022
6192,Kiran,HYDERABAD,30,Tablet,2,,24-11-2023
8102,,Chennai,,Camera,-1,15000,32-13-2022
4182,Arjun,,30,Headphones,5,-5000,02-06-2022
8332,Sneha,Bengaluru,40,Mobile,5,20000,30-03-2024
4869,Sneha,,45,Headphones,,20000,09-04-2023
6626,Arjun,Bengaluru,200,Mobile,3,,21-10-2022
4044,Meghana,Bengaluru,40,,1,-5000,24-03-2024
6878,Rahul,,35,Camera,2,-5000,16-11-2023
8714,Rahul,,-5,Headphones,,,20-06-2023
3208,  Ramesh  ,bengaluru,30,Camera,5,,19-12-2022
4414,Meghana,Bengaluru,200,Headphones,1,30000,22-05-2023
3671,Sneha,bengaluru,-5,,1,-5000,04-02-2023
9240,  Ramesh  ,Delhi,45,Mobile,5,,28-05-2024
5831,Sneha,Delhi,45,Laptop,-1,15000,28-04-2023
5066,,Bengaluru,-5,Headphones,,30000,04-03-2024
2716,  Ramesh  ,Bengaluru,40,Camera,1,20000,03-06-2022
6664,Sneha,Delhi,35,Camera,1,20000,06-10-2022
6592,Anita,HYDERABAD,200,Laptop,1,15000,32-13-2022
6649,,HYDERABAD,25,Laptop,2,20000,23-05-2024
3197,Meghana,Delhi,35,,5,10000,32-13-2022
9799,Sneha,Delhi,45,Headphones,5,20000,32-13-2022
5203,Rahul,Delhi,45,Tablet,5,10000,23-12-2023
5897,Kiran,Hyderabad,200,Camera,-1,30000,28-07-2023
8845,Anita,,-5,Camera,,,06-08-2022
9329,Meghana,HYDERABAD,45,Mobile,1,30000,12-05-2022
1129,Anita,HYDERABAD,,Headphones,2,30000,09-07-2024
7851,Sneha,,45,Laptop,2,,25-06-2024
5686,Rahul,bengaluru,45,Laptop,5,-5000,24-02-2022
4696,Meghana,Mumbai,45,Mobile,1,20000,11-01-2022
2077,Sneha,Delhi,25,Mobile,1,-5000,32-13-2022
8804,Anita,bengaluru,45,Mobile,,10000,12-02-2022
3877,,Hyderabad,45,Headphones,1,-5000,05-05-2022
6947,Kiran,HYDERABAD,40,Mobile,3,-5000,12-06-2022
4539,Rahul,bengaluru,25,Tablet,-1,,07-10-2022
5086,Meghana,Mumbai,-5,Laptop,2,15000,26-11-2022
2353,Rahul,Chennai,25,Mobile,5,,13-08-2022
9411,  Ramesh  ,Hyderabad,35,Laptop,5,30000,23-02-2022
5134,  Ramesh  ,bengaluru,200,Mobile,3,15000,14-06-2024
5774,,Hyderabad,30,Headphones,-1,20000,06-12-2023
7812,Arjun,Delhi,30,,5,,29-03-2022
5670,Sneha,,40,Headphones,2,-5000,21-12-2022
3294,Sneha,Mumbai,40,,3,20000,12-12-2022
8251,Anita,Chennai,45,Headphones,-1,30000,12-01-2023
8018,Sneha,Mumbai,30,Tablet,3,30000,23-09-2022
5264,Kiran,Hyderabad,-5,Tablet,1,,27-04-2022
9123,Sneha,,30,Tablet,5,30000,19-08-2022
1540,Anita,bengaluru,45,Mobile,1,-5000,29-05-2022
6827,Kiran,Hyderabad,25,Mobile,-1,15000,18-08-2023
3419,,Chennai,35,Laptop,2,20000,08-02-2024
6209,,Mumbai,35,Camera,3,20000,18-05-2023
3582,Arjun,Hyderabad,45,Mobile,3,-5000,14-02-2024
3975,Anita,Delhi,35,,,15000,32-13-2022
5368,Rahul,Bengaluru,35,Laptop,2,10000,06-12-2022
1947,Arjun,Mumbai,45,Camera,3,10000,29-03-2022
6575,Arjun,Mumbai,40,Headphones,-1,-5000,19-05-2023
1405,  Ramesh  ,bengaluru,200,,-1,30000,11-04-2023
5537,Rahul,Bengaluru,35,Laptop,3,20000,32-13-2022
6370,  Ramesh  ,Hyderabad,200,Laptop,3,15000,17-11-2022
6356,Kiran,HYDERABAD,40,Camera,2,,02-10-2022
7257,Rahul,bengaluru,25,,3,30000,16-08-2023
2128,Anita,,,Headphones,-1,,32-13-2022
4808,Sneha,Mumbai,40,Tablet,1,,15-03-2023
7818,  Ramesh  ,Mumbai,40,,5,15000,09-07-2022
1500,Arjun,bengaluru,40,Laptop,5,,08-12-2023
2133,,Mumbai,35,Laptop,-1,15000,15-03-2022
6599,Kiran,Hyderabad,35,Tablet,3,,02-04-2024
1364,Rahul,Bengaluru,35,Tablet,1,10000,05-11-2022
2301,Sneha,Delhi,25,Laptop,2,20000,04-01-2022
3825,Sneha,HYDERABAD,25,Camera,-1,15000,32-13-2022
7854,Arjun,,30,Tablet,-1,10000,13-10-2022
5071,  Ramesh  ,Mumbai,35,,-1,15000,15-09-2024
5060,Sneha,Hyderabad,40,Laptop,1,-5000,09-03-2022
3316,Rahul,HYDERABAD,,Camera,1,-5000,08-07-2023
9333,Arjun,Bengaluru,45,Camera,5,15000,10-07-2023
3721,Rahul,,40,Headphones,,-5000,02-08-2023
2388,Kiran,HYDERABAD,30,Camera,1,15000,01-03-2024
6307,,Chennai,-5,Tablet,-1,20000,01-06-2023
8880,Kiran,HYDERABAD,-5,Tablet,2,30000,03-07-2022
7870,  Ramesh  ,,40,Mobile,1,,18-11-2022
7222,Arjun,Delhi,,,5,10000,26-02-2023
1440,Anita,HYDERABAD,35,,1,15000,23-11-2023
8620,Sneha,,30,Headphones,-1,20000,14-05-2022
4211,,HYDERABAD,45,Camera,3,30000,30-07-2022
1797,,Chennai,,,,10000,17-08-2024
9326,Arjun,Hyderabad,200,Tablet,-1,,22-05-2022
3681,,Mumbai,45,Mobile,2,20000,05-11-2022
9343,Anita,Chennai,25,Mobile,,20000,27-04-2024
3466,Anita,HYDERABAD,,Camera,1,-5000,15-12-2023
6484,Sneha,Delhi,25,Tablet,5,20000,12-07-2024
5155,,HYDERABAD,30,Camera,,,10-01-2024
6108,Kiran,HYDERABAD,40,Laptop,,30000,17-04-2024
2644,Sneha,HYDERABAD,-5,Camera,1,10000,30-11-2022
1471,  Ramesh  ,HYDERABAD,200,Mobile,1,10000,24-07-2022
3513,Rahul,,,Laptop,1,10000,25-05-2024
6959,Kiran,Chennai,,Mobile,-1,,28-07-2022
8933,Kiran,Chennai,45,Camera,2,,01-01-2022
8432,Kiran,Delhi,45,Headphones,,,24-06-2023
6552,Arjun,Delhi,,,,-5000,32-13-2022
5090,Rahul,HYDERABAD,25,Headphones,-1,10000,06-07-2024
2376,  Ramesh  ,Chennai,-5,Camera,-1,-5000,15-10-2023
4380,Anita,,40,,3,,20-05-2023
4729,Arjun,Delhi,30,Camera,-1,,04-02-2022
6481,Meghana,bengaluru,25,Camera,5,30000,07-09-2022
9676,Rahul,bengaluru,-5,Laptop,5,15000,26-01-2023
9527,Meghana,Hyderabad,35,Camera,,,11-09-2022
8954,,Delhi,200,Camera,2,20000,03-06-2022
1224,Sneha,HYDERABAD,25,Tablet,,10000,07-11-2022
6249,,Hyderabad,,Headphones,2,-5000,01-04-2023
8382,Arjun,,,Mobile,-1,30000,28-03-2023
8352,Meghana,Delhi,-5,Mobile,-1,20000,10-11-2023
7082,Arjun,,45,Tablet,5,-5000,03-07-2023
8183,Anita,bengaluru,200,Tablet,-1,20000,26-12-2023
7048,Arjun,HYDERABAD,-5,Headphones,2,30000,32-13-2022
6713,Anita,Bengaluru,30,,2,30000,15-05-2024
2925,Kiran,Delhi,45,Headphones,5,-5000,18-06-2023
6322,  Ramesh  ,bengaluru,25,Headphones,3,,24-07-2024
9207,,Chennai,,Tablet,3,20000,32-13-2022
7200,Sneha,Hyderabad,40,,,15000,15-06-2022
1105,  Ramesh  ,,200,Laptop,1,10000,07-06-2023
2468,  Ramesh  ,Bengaluru,35,Tablet,,,27-08-2024
7985,Arjun,HYDERABAD,45,Tablet,3,,11-05-2022
7766,  Ramesh  ,Bengaluru,35,Laptop,3,30000,32-13-2022
4432,,,45,Headphones,2,-5000,32-13-2022
8426,Kiran,Delhi,40,Mobile,5,20000,18-10-2022
7982,Anita,Mumbai,-5,Headphones,,-5000,21-04-2024
3586,Kiran,Delhi,200,Tablet,1,15000,17-06-2022
6255,Kiran,Bengaluru,30,Headphones,2,20000,18-06-2023
9662,Sneha,Chennai,30,Camera,-1,30000,29-04-2022
8657,,Hyderabad,45,Camera,,10000,27-03-2023
6044,  Ramesh  ,Delhi,45,Headphones,3,30000,10-03-2023
4494,Rahul,Chennai,35,Headphones,2,20000,07-01-2024
1096,Arjun,Delhi,35,Mobile,5,20000,18-03-2022
1870,Rahul,Chennai,200,Mobile,3,20000,23-09-2022
5741,,Hyderabad,40,Headphones,1,15000,24-01-2024
1446,Rahul,Chennai,25,Tablet,,-5000,01-12-2023
5791,Meghana,Mumbai,40,,5,15000,28-01-2023
6926,Sneha,bengaluru,30,,-1,20000,14-11-2022
6726,  Ramesh  ,Mumbai,30,Tablet,2,30000,24-04-2023
6330,,,25,Headphones,-1,20000,23-01-2023
9055,,Delhi,35,,5,-5000,06-06-2024
8308,,,-5,Tablet,1,10000,09-11-2022
3162,Arjun,Delhi,40,,2,15000,22-06-2024
9930,Arjun,Chennai,30,,1,-5000,22-07-2023
6390,Rahul,Chennai,35,Laptop,5,-5000,01-05-2024
6752,Anita,HYDERABAD,30,,5,30000,28-01-2022
8444,  Ramesh  ,HYDERABAD,30,,5,-5000,29-10-2023
5018,  Ramesh  ,Mumbai,35,,-1,-5000,13-11-2022
3506,Arjun,Bengaluru,-5,Laptop,3,10000,28-08-2022
5334,Anita,bengaluru,25,Mobile,1,15000,32-13-2022
9194,Kiran,Delhi,200,Camera,-1,10000,10-02-2022
4238,Meghana,Mumbai,25,,,15000,26-09-2022
8449,Sneha,Mumbai,30,Headphones,2,,17-04-2022
2860,Arjun,Mumbai,40,,,,14-10-2022
8409,Arjun,Delhi,,Headphones,1,10000,16-10-2022
3547,Kiran,bengaluru,,Headphones,3,,29-05-2022
7960,,HYDERABAD,,Laptop,5,,32-13-2022
4490,Arjun,,40,,2,30000,32-13-2022
4828,Meghana,Bengaluru,40,Headphones,-1,10000,23-11-2023
1352,,Hyderabad,35,,-1,10000,24-03-2022
9174,  Ramesh  ,bengaluru,200,Camera,-1,-5000,13-04-2023
6675,Arjun,,35,,,,28-01-2023
4313,,Mumbai,35,,,,03-07-2022
3739,,,35,Mobile,1,10000,22-07-2022
3523,Sneha,Mumbai,45,Mobile,3,30000,03-06-2022
7837,  Ramesh  ,,-5,Headphones,-1,20000,04-04-2024
4159,Anita,Hyderabad,35,Mobile,1,-5000,22-04-2022
2674,Meghana,HYDERABAD,35,Camera,2,-5000,20-08-2022
6540,Arjun,Chennai,45,Tablet,5,10000,32-13-2022
4556,  Ramesh  ,Mumbai,30,Tablet,3,10000,22-05-2023
8192,,,-5,Mobile,3,15000,20-10-2023
1570,Sneha,Bengaluru,200,,1,20000,32-13-2022
3669,,HYDERABAD,45,Tablet,,10000,02-06-2022
6698,Sneha,Delhi,40,Tablet,,20000,09-03-2022
5967,Arjun,Mumbai,,Laptop,-1,10000,01-09-2024
5652,Sneha,,40,Headphones,5,30000,14-10-2023
3572,,HYDERABAD,-5,Mobile,3,-5000,01-05-2024
4796,Anita,Bengaluru,-5,,3,10000,07-03-2022
8171,Rahul,,25,Laptop,5,-5000,01-05-2024
7552,Arjun,Hyderabad,40,Laptop,1,10000,30-04-2023
3713,Rahul,Mumbai,40,Camera,,30000,31-03-2023
2588,Anita,,,Mobile,,-5000,01-04-2022
4201,Meghana,HYDERABAD,200,Mobile,5,-5000,24-02-2023
7386,Rahul,Delhi,,Camera,3,-5000,26-06-2024
4998,Rahul,HYDERABAD,200,Laptop,,-5000,26-01-2023
4009,,Mumbai,,Camera,-1,-5000,14-04-2023
2367,,Hyderabad,25,Tablet,3,-5000,20-12-2023
3719,  Ramesh  ,HYDERABAD,45,Mobile,-1,20000,12-04-2022
4553,Kiran,Delhi,40,,3,15000,10-06-2024
7079,Rahul,Delhi,200,,2,30000,17-02-2024
9901,  Ramesh  ,,200,Headphones,5,-5000,07-03-2023
7429,Rahul,HYDERABAD,-5,Headphones,-1,30000,06-08-2022
1717,Anita,,35,Tablet,5,10000,21-11-2022
3723,Kiran,Chennai,45,,3,,21-05-2023
4329,Sneha,Bengaluru,40,Headphones,2,20000,18-05-2024
7021,,Delhi,200,Mobile,5,20000,32-13-2022
3590,Anita,Mumbai,35,Laptop,-1,20000,18-05-2024
3248,Anita,Delhi,30,,,,31-01-2024
2848,  Ramesh  ,bengaluru,45,Mobile,3,-5000,21-05-2023
5332,,Bengaluru,200,Mobile,2,-5000,09-11-2023
2673,Sneha,,35,,2,-5000,01-05-2022
2893,Kiran,Hyderabad,35,Camera,-1,10000,02-11-2022
5596,  Ramesh  ,bengaluru,40,Tablet,2,20000,03-03-2023
5919,,Mumbai,25,Headphones,1,,31-03-2024
1808,Arjun,HYDERABAD,30,Laptop,2,15000,24-06-2023
6243,Arjun,bengaluru,-5,Mobile,-1,-5000,14-03-2022
9350,Kiran,Hyderabad,30,Camera,-1,,02-05-2023
2007,,Bengaluru,-5,,2,-5000,18-04-2023
2658,Sneha,Delhi,,Camera,-1,-5000,05-05-2022
8392,Sneha,,45,Mobile,2,,04-01-2024
4557,,Chennai,200,Camera,,30000,10-08-2022
7269,Arjun,Mumbai,45,,3,20000,26-05-2023
4223,Sneha,Delhi,45,Headphones,,15000,25-03-2023
7929,Arjun,bengaluru,45,Camera,1,20000,07-08-2023
1832,Kiran,bengaluru,35,,5,20000,06-03-2023
2103,,Hyderabad,45,Headphones,,20000,17-01-2022
5987,,Bengaluru,30,Laptop,2,10000,01-03-2022
7554,Sneha,Hyderabad,30,Laptop,,30000,16-01-2024
3972,Meghana,Hyderabad,30,Mobile,-1,,03-02-2024
2779,Arjun,Chennai,35,Mobile,5,30000,12-04-2022
2136,,Delhi,40,,5,10000,13-12-2023
6555,,bengaluru,35,Mobile,5,-5000,19-07-2022
9146,Rahul,,45,Headphones,1,15000,27-05-2023
9967,Rahul,HYDERABAD,200,Tablet,3,15000,01-01-2022
6057,,Delhi,,Mobile,5,,05-11-2023
6411,,Mumbai,35,Headphones,5,20000,12-01-2024
9717,,bengaluru,25,Laptop,1,-5000,02-06-2022
6093,,HYDERABAD,40,Headphones,2,-5000,08-06-2022
5440,Meghana,,25,Headphones,,10000,27-06-2023
4987,Rahul,Chennai,30,,3,20000,26-01-2022
9212,Rahul,Delhi,40,Mobile,3,30000,02-10-2022
9611,Arjun,HYDERABAD,30,,3,10000,23-11-2023
3873,Rahul,Delhi,40,Laptop,2,20000,28-08-2022
6558,Meghana,,30,Mobile,3,10000,05-11-2023
1781,Arjun,Hyderabad,30,Laptop,3,15000,13-09-2024
5324,Arjun,,,,1,30000,26-10-2022
9609,Kiran,,45,Mobile,5,-5000,13-06-2022
7100,Rahul,Hyderabad,45,Mobile,2,10000,20-12-2022
4500,Kiran,HYDERABAD,,Headphones,-1,20000,10-01-2023
2387,Anita,Delhi,35,Laptop,2,10000,30-10-2023
4614,Rahul,Hyderabad,40,Mobile,-1,20000,14-04-2024
7828,,,-5,Laptop,,20000,20-10-2023
1600,Rahul,,25,Tablet,-1,15000,07-10-2022
6791,Kiran,Chennai,45,Tablet,-1,-5000,30-05-2023
7511,Arjun,Chennai,-5,Laptop,3,,15-02-2024
9418,,Mumbai,-5,Tablet,5,-5000,14-03-2022
9215,Anita,Bengaluru,200,Laptop,2,,24-12-2023
5823,Meghana,Mumbai,25,Tablet,5,,04-03-2024
8311,Kiran,Bengaluru,-5,,3,-5000,25-06-2022
1987,Rahul,HYDERABAD,-5,,-1,-5000,14-12-2022
6974,  Ramesh  ,HYDERABAD,200,Headphones,,30000,29-07-2024
4985,Kiran,Delhi,35,,1,20000,11-05-2024
8135,Rahul,bengaluru,45,,-1,20000,17-11-2022
4642,,HYDERABAD,40,,3,30000,13-07-2024
8869,,Hyderabad,25,Camera,5,15000,07-06-2022
2191,Rahul,Chennai,30,Laptop,2,,28-06-2023
8509,Meghana,HYDERABAD,200,Tablet,1,-5000,20-02-2022
1206,Rahul,,,Mobile,1,,32-13-2022
3642,,bengaluru,45,Tablet,3,10000,13-06-2023
2975,Rahul,Hyderabad,,Tablet,5,-5000,13-04-2022
8192,Kiran,bengaluru,25,Headphones,-1,15000,02-11-2023
3775,Arjun,Hyderabad,30,Mobile,-1,,25-08-2023
6077,Anita,HYDERABAD,45,Mobile,1,30000,22-04-2022
6159,,Delhi,45,,2,20000,27-07-2022
2548,Anita,Mumbai,25,Tablet,1,10000,24-03-2023
3786,Meghana,bengaluru,35,Mobile,3,30000,10-06-2022
4276,Meghana,,40,Laptop,5,30000,16-06-2024
6276,Meghana,Mumbai,25,Tablet,3,15000,07-04-2023
1249,  Ramesh  ,HYDERABAD,-5,Tablet,-1,15000,25-02-2022
3744,Rahul,,-5,,-1,15000,15-04-2022
5887,Sneha,Hyderabad,25,,1,20000,13-03-2023
5403,Arjun,Mumbai,-5,,1,20000,08-07-2023
5468,Sneha,,25,,,15000,16-04-2023
7476,Arjun,Mumbai,200,Headphones,,15000,10-11-2023
6796,  Ramesh  ,Delhi,200,Mobile,-1,30000,28-03-2024
7578,  Ramesh  ,Hyderabad,25,Tablet,-1,,12-06-2022
5598,Kiran,Hyderabad,45,Mobile,2,10000,29-07-2022
3368,Meghana,Mumbai,25,Tablet,-1,,18-01-2023
4377,,Mumbai,45,Camera,5,20000,10-08-2024
5675,Anita,,30,Camera,3,30000,24-08-2024
5875,Arjun,Hyderabad,25,Mobile,5,20000,32-13-2022
7242,,,25,Laptop,2,-5000,02-04-2022
3280,Arjun,Hyderabad,35,Mobile,2,15000,11-06-2024
1285,Rahul,HYDERABAD,200,Mobile,2,20000,27-02-2023
7574,Sneha,Bengaluru,40,Headphones,2,-5000,10-07-2024
2885,Sneha,,200,,3,,04-02-2022
7324,,Bengaluru,,Camera,2,20000,09-10-2023
6578,Kiran,Hyderabad,25,Mobile,2,20000,09-04-2024
4209,Rahul,Hyderabad,45,Tablet,1,20000,21-01-2022
5386,,HYDERABAD,200,Camera,,10000,10-10-2022
9002,Kiran,,30,Tablet,2,20000,20-06-2022
7343,Rahul,Delhi,35,Headphones,2,20000,32-13-2022
3768,Anita,HYDERABAD,-5,Laptop,,-5000,29-03-2023
4466,  Ramesh  ,,200,,3,20000,23-02-2022
4782,Arjun,Delhi,-5,Camera,1,30000,02-01-2023
6807,Meghana,bengaluru,40,,3,15000,17-07-2022
8419,Rahul,HYDERABAD,200,Laptop,-1,30000,24-04-2024
4407,  Ramesh  ,HYDERABAD,200,Mobile,-1,30000,02-01-2024
3618,Kiran,Chennai,25,Tablet,-1,15000,22-10-2022
7176,Meghana,Chennai,25,,-1,20000,31-07-2022
4091,Sneha,Chennai,35,Headphones,-1,,20-02-2023
8080,Anita,,200,Camera,3,30000,31-05-2022
5261,Sneha,HYDERABAD,40,Tablet,3,30000,06-07-2024
5054,Rahul,Mumbai,,Tablet,1,15000,32-13-2022
7450,Kiran,Delhi,-5,Camera,2,15000,14-07-2023
5037,,,-5,Tablet,-1,15000,32-13-2022
5471,Anita,HYDERABAD,30,Laptop,2,20000,03-07-2023
7644,Rahul,Hyderabad,,,-1,15000,32-13-2022
1215,Rahul,Hyderabad,-5,,2,,17-01-2022
9905,Anita,Bengaluru,25,Tablet,1,,15-09-2023
7238,Rahul,,40,,5,30000,06-06-2022
9684,Kiran,Bengaluru,35,Tablet,1,-5000,32-13-2022
8901,Rahul,Mumbai,30,Laptop,5,15000,27-11-2022
7031,,Mumbai,25,Headphones,5,20000,07-08-2022
8206,Meghana,Hyderabad,200,,-1,-5000,14-02-2022
2772,Arjun,bengaluru,200,,,20000,08-11-2022
5591,  Ramesh  ,bengaluru,,Tablet,2,15000,21-10-2022
7139,,Bengaluru,25,Laptop,1,30000,06-01-2022
5133,Sneha,Bengaluru,40,Camera,3,15000,16-02-2023
2440,Arjun,Delhi,45,Camera,1,30000,27-03-2023
5200,,Bengaluru,35,Mobile,-1,,07-04-2022
6994,,Mumbai,200,Mobile,1,30000,02-06-2022
9904,Kiran,Chennai,200,Laptop,,,10-02-2023
5821,,HYDERABAD,,,1,,13-02-2022
1258,Meghana,Hyderabad,-5,Mobile,-1,15000,29-01-2024
9480,,,-5,Headphones,-1,30000,21-02-2023
4966,,Delhi,45,,3,-5000,01-11-2023
1308,Rahul,,200,Camera,5,15000,14-05-2024
8743,Sneha,Chennai,,Laptop,1,30000,25-03-2023
4093,,Hyderabad,35,Headphones,1,-5000,13-09-2024
6289,Sneha,bengaluru,35,,3,20000,23-05-2022
7801,,,,Mobile,1,30000,11-06-2022
2916,Kiran,Delhi,40,Laptop,-1,20000,22-12-2022
7168,,Bengaluru,45,Tablet,3,20000,09-06-2023
9804,Kiran,bengaluru,45,Laptop,5,,25-01-2023
3658,,HYDERABAD,45,Mobile,1,10000,12-06-2022
7691,  Ramesh  ,bengaluru,25,Headphones,,,32-13-2022
6175,Sneha,Chennai,-5,Headphones,5,10000,26-02-2023
3686,Rahul,Delhi,-5,Mobile,3,,18-04-2023
6014,,HYDERABAD,25,Laptop,1,,19-01-2023
9907,Arjun,HYDERABAD,25,Headphones,5,10000,10-04-2024
3074,Sneha,bengaluru,30,Headphones,5,,09-07-2022
1818,Anita,Mumbai,40,Tablet,2,15000,13-12-2023
5136,,Bengaluru,40,,5,15000,05-03-2022
6342,Kiran,Mumbai,200,Mobile,,20000,04-02-2022
8380,,HYDERABAD,30,Laptop,-1,30000,21-05-2023
7163,Arjun,,45,Camera,1,20000,15-09-2023
2406,Kiran,Hyderabad,200,,2,20000,32-13-2022
8509,Sneha,Mumbai,40,Laptop,5,-5000,30-05-2023
2689,Anita,HYDERABAD,40,,5,10000,30-10-2022
7610,Sneha,Delhi,30,Tablet,2,-5000,26-12-2023
9342,Arjun,Mumbai,40,,5,10000,16-01-2023
4129,  Ramesh  ,Chennai,25,Laptop,3,-5000,15-04-2022
6121,Sneha,HYDERABAD,45,Tablet,,20000,13-06-2022
2660,Anita,Chennai,-5,Tablet,-1,10000,16-11-2022
8922,Kiran,,25,Mobile,3,15000,09-07-2022
8059,Kiran,Mumbai,-5,Camera,-1,,24-04-2023
3240,Rahul,Mumbai,200,Mobile,3,20000,17-02-2022
6695,Sneha,Delhi,30,Headphones,2,,07-05-2023
7615,Meghana,bengaluru,200,,2,20000,05-04-2023
8297,  Ramesh  ,Delhi,-5,Mobile,1,,04-08-2024
4722,Sneha,Bengaluru,30,,3,30000,01-05-2024
1060,Rahul,Bengaluru,,Tablet,1,15000,26-01-2022
5543,Anita,bengaluru,200,Camera,3,20000,27-11-2023
